sample,orf,mapped_reads,amplicons,gRNA_count,sgRNA_HQ_count,sgRNA_LQ_count,sgRNA_LLQ_count,gRHPT,sgRPTg_HQ,sgRPTg_LQ,sgRPTg_LLQ,sgRPTg_ALL,sgRPHT_HQ,sgRPHT_LQ,sgRPHT_LLQ,sgRPHT_ALL
ALDP-9E95BA,E,38568,87,212,0,0,3,549.6784899398465,0,0,14.150943396226415,14.150943396226415,0,0,7.778469197261979,7.778469197261979
ALDP-9E95BA,M,38568,87,212,17,9,2,549.6784899398465,80.18867924528303,42.45283018867924,9.433962264150944,132.0754716981132,44.07799211781788,23.335407591785934,5.185646131507985,72.59904584111179
ALDP-9E95BA,ORF6,38568,89,185,2,2,0,479.6722671644887,10.81081081081081,10.81081081081081,0,21.62162162162162,5.185646131507985,5.185646131507985,0,10.37129226301597
ALDP-9E95BA,ORF7a,38568,,0,0,0,0,0,0,0,0,0,0,0,0,0
ALDP-9E95BA,ORF8,38568,,0,0,0,0,0,0,0,0,0,0,0,0,0
ALDP-9E95BA,N,38568,93,540,22,8,1,1400.1244555071562,40.74074074074074,14.814814814814813,1.8518518518518516,57.40740740740741,57.04210744658784,20.74258452603194,2.5928230657539926,80.37751503837377
ALDP-9E95BA,N*,38568,95,192,0,0,1,497.82202862476663,0,0,5.208333333333333,5.208333333333333,0,0,2.5928230657539926,2.5928230657539926
ALDP-9E95BA,ORF10,38568,97,278,0,0,1,720.80481227961,0,0,3.597122302158273,3.597122302158273,0,0,2.5928230657539926,2.5928230657539926
ALDP-9E95D8,ORF1a,75674,1|3,700,336,71,3,925.0204825964004,15184.768034325556,3227.2727272727275,136.36363636363637,18548.40439796192,444.0098316462722,93.8235060919206,3.964373496841716,541.7977112350345
ALDP-9E95D8,S,75674,71,95,1,1,0,125.53849406665434,10.526315789473685,10.526315789473685,0,21.05263157894737,1.321457832280572,1.321457832280572,0,2.642915664561144
ALDP-9E95D8,ORF3a,75674,84,245,0,0,1,323.75716890874014,0,0,4.081632653061225,4.081632653061225,0,0,1.321457832280572,1.321457832280572
ALDP-9E95D8,E,75674,86|87,878,3,0,11,1160.2399767423422,7.518796992481203,0,27.15033931383783,34.66913630631903,3.964373496841716,0,14.536036155086292,18.500409651928006
ALDP-9E95D8,M,75674,87,399,47,10,1,527.2616750799482,117.79448621553884,25.062656641604008,2.506265664160401,145.36340852130323,62.10851811718688,13.21457832280572,1.321457832280572,76.64455427227317
ALDP-9E95D8,ORF6,75674,89,570,2,0,0,753.230964399926,3.5087719298245617,0,0,3.5087719298245617,2.642915664561144,0,0,2.642915664561144
ALDP-9E95D8,ORF7a,75674,90,492,0,0,1,650.1572534820414,0,0,2.032520325203252,2.032520325203252,0,0,1.321457832280572,1.321457832280572
ALDP-9E95D8,ORF8,75674,92,193,0,0,1,255.0413616301504,0,0,5.181347150259067,5.181347150259067,0,0,1.321457832280572,1.321457832280572
ALDP-9E95D8,N,75674,93,936,30,8,3,1236.8845310146153,32.05128205128205,8.547008547008547,3.205128205128205,43.8034188034188,39.64373496841716,10.571662658244575,3.964373496841716,54.17977112350345
ALDP-9E95D8,N*,75674,95,412,0,0,1,544.4406268995957,0,0,2.4271844660194177,2.4271844660194177,0,0,1.321457832280572,1.321457832280572
ALDP-9E95D8,ORF10,75674,97|98,533,0,0,2,704.3370246055449,0,0,13.736405339930933,13.736405339930933,0,0,2.642915664561144,2.642915664561144
ALDP-9E95F6,ORF1a,38494,1|3,450,52,12,2,1169.0133527302955,51002.2271714922,12000.0,2000.0,65002.2271714922,135.08598742661192,31.173689406141218,5.195614901023536,171.45529173377668
ALDP-9E95F6,S,38494,,0,0,0,0,0,0,0,0,0,0,0,0,0
ALDP-9E95F6,ORF3a,38494,84,200,0,0,1,519.5614901023536,0,0,5.0,5.0,0,0,2.597807450511768,2.597807450511768
ALDP-9E95F6,E,38494,87,230,1,0,8,597.4957136177067,4.3478260869565215,0,34.78260869565217,39.130434782608695,2.597807450511768,0,20.782459604094143,23.38026705460591
ALDP-9E95F6,M,38494,87,230,14,4,1,597.4957136177067,60.869565217391305,17.391304347826086,4.3478260869565215,82.6086956521739,36.369304307164754,10.391229802047071,2.597807450511768,49.35834155972359
ALDP-9E95F6,ORF6,38494,89,124,2,2,0,322.1281238634592,16.129032258064516,16.129032258064516,0,32.25806451612903,5.195614901023536,5.195614901023536,0,10.391229802047071
ALDP-9E95F6,ORF7a,38494,,0,0,0,0,0,0,0,0,0,0,0,0,0
